,DateTime,OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,AgeOutcomeYear,AgeOutcomeMonth,AgeOutcomeWeek
25484,2014-02-04 11:11:00,3,1,2,1095,1040,130,3,36,156
25485,2013-11-19 14:52:00,0,1,3,365,811,353,1,12,52
25486,2013-10-21 15:37:00,4,0,4,730,640,38,2,24,104
25487,2014-09-22 14:35:00,4,1,0,90,1066,362,0,3,12
25488,2016-02-09 17:54:00,0,1,2,300,1146,353,0,10,42
25489,2013-11-02 18:16:00,0,0,2,60,640,111,0,2,8
25490,2014-09-13 16:30:00,4,0,1,14,640,216,0,0,2
25491,2015-06-13 12:43:00,3,1,3,1095,1255,320,3,36,156
25492,2014-08-31 16:13:00,0,1,3,300,1131,38,0,10,42
25493,2014-05-04 17:28:00,4,0,1,7,640,131,0,0,1
25494,2015-04-22 17:04:00,3,1,2,365,214,185,1,12,52
25495,2015-07-18 18:34:00,0,0,2,60,640,111,0,2,8
25496,2014-04-22 13:41:00,3,1,2,1095,1066,38,3,36,156
25497,2014-12-23 18:28:00,0,0,2,90,637,216,0,3,12
25498,2015-05-25 17:16:00,0,1,3,150,463,353,0,5,21
25499,2015-01-25 12:51:00,0,1,2,730,307,98,2,24,104
25500,2015-04-25 17:02:00,3,0,2,730,640,111,2,24,104
25501,2014-02-20 12:23:00,4,1,0,30,450,180,0,1,4
25502,2014-11-23 15:29:00,0,1,2,60,1066,89,0,2,8
25503,2014-11-03 12:40:00,3,1,2,2190,449,38,6,73,312
25504,2015-08-07 16:31:00,3,0,2,2555,632,86,7,85,365
25505,2014-09-13 16:19:00,4,1,3,1460,383,192,4,48,208
25506,2014-01-05 14:31:00,0,0,2,3285,640,38,9,109,469
25507,2015-07-26 00:00:00,0,0,2,60,640,220,0,2,8
25508,2014-08-06 15:38:00,2,0,2,3650,640,111,10,121,521
25509,2014-07-19 13:48:00,2,0,0,270,640,139,0,9,38
25510,2014-12-11 11:39:00,0,0,2,60,640,68,0,2,8
25511,2015-11-15 18:47:00,0,0,3,60,640,291,0,2,8
25512,2016-02-15 15:37:00,0,1,3,60,463,36,0,2,8
25513,2014-02-21 17:29:00,0,1,3,1095,959,11,3,36,156
25514,2015-10-05 17:14:00,3,1,3,365,438,38,1,12,52
25515,2014-08-01 18:13:00,3,1,2,365,696,114,1,12,52
25516,2015-09-09 16:54:00,2,1,1,2190,1197,36,6,73,312
25517,2015-01-22 09:00:00,4,0,1,1095,1251,186,3,36,156
25518,2014-09-06 11:39:00,0,0,2,90,640,38,0,3,12
25519,2015-07-19 19:48:00,0,0,3,60,640,104,0,2,8
25520,2016-01-27 17:54:00,4,1,1,1095,1066,88,3,36,156
25521,2015-08-01 00:00:00,3,1,2,365,214,287,1,12,52
25522,2015-12-07 13:40:00,3,1,3,3650,1221,58,10,121,521
25523,2015-09-23 09:00:00,4,0,4,120,640,324,0,4,17
25524,2015-06-01 11:42:00,3,1,3,2190,890,353,6,73,312
25525,2014-11-04 18:36:00,0,1,2,365,27,289,1,12,52
25526,2014-06-30 10:45:00,4,0,0,30,640,86,0,1,4
25527,2014-12-29 11:01:00,4,1,2,730,1066,329,2,24,104
25528,2015-08-25 15:15:00,4,1,1,365,962,318,1,12,52
25529,2014-12-17 09:25:00,0,1,3,1825,407,98,5,60,260
25530,2014-05-02 18:36:00,4,1,2,150,1365,272,0,5,21
25531,2013-10-18 12:06:00,4,1,0,365,840,320,1,12,52
25532,2014-05-13 09:59:00,0,1,3,365,74,307,1,12,52
25533,2014-01-05 18:38:00,0,1,2,1825,450,30,5,60,260
25534,2014-10-13 17:45:00,4,0,4,7,640,111,0,0,1
25535,2014-01-05 15:12:00,4,1,4,2,1066,86,0,0,0
25536,2015-11-10 12:24:00,3,1,2,1095,1066,329,3,36,156
25537,2015-02-04 17:38:00,0,1,3,1460,962,329,4,48,208
25538,2014-08-21 16:35:00,0,1,3,2190,1291,86,6,73,312
25539,2014-07-22 18:09:00,0,1,3,210,1261,89,0,7,30
25540,2016-01-11 11:45:00,4,0,3,2920,640,38,8,97,417
25541,2015-09-04 18:34:00,0,1,3,180,174,276,0,6,25
25542,2014-07-29 09:00:00,4,0,0,1095,637,38,3,36,156
25543,2014-08-30 18:43:00,0,0,2,60,640,216,0,2,8
25544,2015-01-06 16:55:00,0,1,2,730,450,38,2,24,104
25545,2015-02-20 17:54:00,0,1,3,30,696,252,0,1,4
25546,2016-01-09 17:47:00,0,0,0,120,632,41,0,4,17
25547,2015-12-13 00:00:00,4,1,0,4380,450,329,12,146,625
25548,2014-01-04 13:27:00,4,1,3,1460,847,5,4,48,208
25549,2015-06-21 17:52:00,4,1,0,30,1066,289,0,1,4
25550,2014-08-05 17:00:00,0,0,2,60,640,220,0,2,8
25551,2015-06-25 18:55:00,0,1,1,365,1365,136,1,12,52
25552,2015-09-23 16:45:00,4,1,2,730,924,318,2,24,104
25553,2015-10-31 15:43:00,3,0,2,1825,640,86,5,60,260
25554,2015-10-31 09:00:00,4,0,1,365,640,86,1,12,52
25555,2014-11-11 17:36:00,4,1,1,60,1066,353,0,2,8
25556,2014-12-10 14:59:00,4,1,2,730,268,38,2,24,104
25557,2014-10-02 14:40:00,4,1,3,60,846,5,0,2,8
25558,2014-06-15 19:11:00,4,0,0,90,640,38,0,3,12
25559,2014-04-16 14:09:00,3,1,3,3650,307,88,10,121,521
25560,2014-07-21 11:13:00,3,1,2,730,1170,38,2,24,104
25561,2013-11-17 12:53:00,4,1,2,150,980,38,0,5,21
25562,2015-07-26 18:30:00,3,1,3,1095,450,5,3,36,156
25563,2014-08-22 17:04:00,0,1,3,120,696,25,0,4,17
25564,2014-02-19 13:11:00,0,1,2,730,450,88,2,24,104
25565,2013-12-17 14:50:00,0,1,2,365,307,89,1,12,52
25566,2015-08-20 17:58:00,0,1,3,365,759,38,1,12,52
25567,2015-11-10 15:58:00,0,0,0,90,640,38,0,3,12
25568,2014-07-18 09:00:00,4,0,3,1825,640,38,5,60,260
25569,2014-02-19 13:41:00,0,1,3,730,1105,98,2,24,104
25570,2014-08-31 15:45:00,0,0,2,150,640,14,0,5,21
25571,2015-09-01 17:11:00,3,1,2,730,450,239,2,24,104
25572,2014-04-26 12:02:00,4,0,1,14,640,68,0,0,2
25573,2015-08-23 15:20:00,4,0,4,14,640,296,0,0,2
25574,2015-06-17 18:45:00,2,0,4,21,640,111,0,0,3
25575,2014-11-17 15:56:00,2,1,1,1095,1301,318,3,36,156
25576,2015-07-08 20:06:00,1,0,1,14,640,216,0,0,2
25577,2014-11-20 15:12:00,0,1,3,2920,1255,252,8,97,417
25578,2015-09-09 11:00:00,0,0,3,180,640,296,0,6,25
25579,2015-11-09 16:30:00,0,1,3,30,61,329,0,1,4
25580,2015-11-26 20:20:00,4,0,3,730,640,41,2,24,104
25581,2016-01-21 17:32:00,0,1,2,60,1066,38,0,2,8
25582,2015-03-18 11:58:00,3,0,2,2190,640,216,6,73,312
25583,2015-05-03 18:46:00,0,1,2,2190,1116,329,6,73,312
25584,2015-05-31 00:00:00,4,0,2,365,637,86,1,12,52
25585,2014-07-12 19:47:00,0,0,3,90,640,139,0,3,12
25586,2014-12-11 11:04:00,3,1,2,2555,101,283,7,85,365
25587,2014-11-24 13:32:00,4,1,1,60,561,320,0,2,8
25588,2014-08-23 17:39:00,0,1,3,60,836,289,0,2,8
25589,2015-04-19 16:21:00,2,1,2,2190,234,185,6,73,312
25590,2014-09-12 17:29:00,0,1,3,730,74,230,2,24,104
25591,2015-10-31 17:49:00,4,1,2,180,787,329,0,6,25
25592,2014-09-13 16:27:00,4,1,0,730,847,320,2,24,104
25593,2014-12-15 15:55:00,0,0,2,60,640,86,0,2,8
25594,2015-06-25 11:14:00,0,0,3,1095,640,104,3,36,156
25595,2015-08-12 15:31:00,0,0,3,60,640,296,0,2,8
25596,2014-06-19 18:47:00,2,1,0,5110,504,5,14,170,730
25597,2014-07-19 13:07:00,4,0,0,28,640,86,0,0,4
25598,2015-08-04 09:00:00,4,0,4,210,640,111,0,7,30
25599,2014-05-03 16:11:00,0,1,3,1825,975,5,5,60,260
25600,2014-02-07 16:45:00,4,1,3,1095,199,276,3,36,156
25601,2015-12-22 00:00:00,4,1,3,1460,956,25,4,48,208
25602,2013-12-23 13:59:00,2,1,1,730,1066,185,2,24,104
25603,2014-08-09 19:01:00,0,1,3,365,450,274,1,12,52
25604,2015-01-05 15:23:00,4,1,3,365,61,130,1,12,52
25605,2014-11-21 13:19:00,4,1,1,28,438,38,0,0,4
25606,2016-01-18 15:10:00,4,1,1,90,847,5,0,3,12
25607,2015-01-18 16:07:00,4,1,0,300,847,130,0,10,42
25608,2014-08-27 09:00:00,4,0,4,150,640,68,0,5,21
25609,2015-12-05 17:56:00,3,1,2,1825,847,5,5,60,260
25610,2015-06-11 17:34:00,0,1,3,60,847,114,0,2,8
25611,2013-10-29 11:26:00,4,1,0,1460,101,130,4,48,208
25612,2015-07-02 19:17:00,0,1,2,330,696,38,0,11,47
25613,2015-08-02 15:44:00,0,0,3,120,640,296,0,4,17
25614,2015-12-11 13:04:00,4,0,1,30,640,329,0,1,4
25615,2014-09-03 14:28:00,3,0,2,730,640,216,2,24,104
25616,2013-12-31 15:25:00,4,0,0,60,640,5,0,2,8
25617,2015-08-04 12:54:00,2,1,0,1825,450,131,5,60,260
25618,2014-12-12 15:23:00,3,1,3,1095,407,6,3,36,156
25619,2014-11-03 12:27:00,3,1,2,1825,450,329,5,60,260
25620,2014-02-03 18:03:00,3,1,2,3650,869,25,10,121,521
25621,2014-04-28 15:05:00,3,1,2,1095,696,254,3,36,156
25622,2015-12-16 19:40:00,4,0,2,730,640,104,2,24,104
25623,2015-12-17 13:09:00,4,1,2,150,847,166,0,5,21
25624,2013-10-23 15:05:00,4,0,3,1825,640,320,5,60,260
25625,2016-01-10 15:07:00,0,1,3,365,610,320,1,12,52
25626,2014-02-20 14:47:00,4,1,0,1460,1066,130,4,48,208
25627,2014-09-23 12:46:00,3,1,2,1095,167,307,3,36,156
25628,2015-06-06 18:21:00,1,0,1,14,640,216,0,0,2
25629,2014-10-02 18:07:00,4,1,2,1825,449,252,5,60,260
25630,2014-06-26 12:14:00,4,1,3,90,892,38,0,3,12
25631,2014-07-22 09:00:00,4,0,2,365,640,104,1,12,52
25632,2014-09-23 12:23:00,0,0,3,60,636,296,0,2,8
25633,2014-06-01 17:21:00,0,1,3,730,357,130,2,24,104
25634,2014-10-05 15:05:00,0,0,2,60,640,104,0,2,8
25635,2015-01-08 18:48:00,3,1,1,2920,450,187,8,97,417
25636,2014-08-07 18:51:00,3,1,0,1095,1333,289,3,36,156
25637,2014-05-20 17:32:00,4,0,0,30,637,295,0,1,4
25638,2014-03-10 15:49:00,0,1,3,60,847,5,0,2,8
25639,2014-05-19 14:25:00,3,1,2,1095,450,252,3,36,156
25640,2015-10-02 16:28:00,3,1,2,1825,847,358,5,60,260
25641,2015-01-18 14:47:00,0,0,2,3650,640,104,10,121,521
25642,2015-09-20 18:38:00,0,0,3,60,640,63,0,2,8
25643,2015-02-01 16:00:00,0,0,2,1095,639,5,3,36,156
25644,2015-03-03 16:43:00,4,0,3,1825,640,111,5,60,260
25645,2014-01-11 18:58:00,0,1,3,60,890,98,0,2,8
25646,2015-08-02 11:13:00,0,0,3,365,640,296,1,12,52
25647,2014-11-07 11:39:00,0,1,0,60,657,252,0,2,8
25648,2016-02-05 17:15:00,0,1,3,30,125,307,0,1,4
25649,2015-06-27 12:05:00,4,0,0,30,632,318,0,1,4
25650,2014-09-04 13:15:00,2,0,0,30,945,86,0,1,4
25651,2015-05-11 18:32:00,3,1,2,365,1066,86,1,12,52
25652,2013-12-18 14:38:00,4,0,1,730,640,167,2,24,104
25653,2015-06-13 14:50:00,0,1,3,240,896,5,0,8,34
25654,2015-06-08 18:33:00,0,0,2,60,640,5,0,2,8
25655,2014-01-23 17:01:00,0,0,2,60,1271,260,0,2,8
25656,2015-02-19 14:58:00,4,1,2,300,681,5,0,10,42
25657,2015-01-16 17:32:00,3,1,2,730,1066,204,2,24,104
25658,2015-10-07 08:30:00,4,1,0,60,74,38,0,2,8
25659,2015-03-25 11:26:00,4,1,0,3,909,329,0,0,0
25660,2015-12-21 18:35:00,0,1,3,365,307,98,1,12,52
25661,2014-10-05 09:00:00,4,0,0,730,640,332,2,24,104
25662,2014-05-22 13:37:00,4,1,3,730,307,98,2,24,104
25663,2015-08-19 13:33:00,4,0,2,1825,640,41,5,60,260
25664,2014-08-22 11:23:00,4,0,0,28,640,5,0,0,4
25665,2015-05-26 19:24:00,0,0,3,730,640,88,2,24,104
25666,2014-07-04 11:30:00,1,0,1,35,640,38,0,1,5
25667,2013-11-21 09:20:00,2,1,2,730,720,114,2,24,104
25668,2015-07-01 12:01:00,4,0,0,21,1271,260,0,0,3
25669,2015-12-15 11:00:00,0,1,3,365,74,98,1,12,52
25670,2014-08-31 17:12:00,3,1,2,300,1066,204,0,10,42
25671,2014-05-24 15:31:00,2,0,2,730,640,346,2,24,104
25672,2015-08-06 14:31:00,4,0,4,14,640,68,0,0,2
25673,2014-09-12 09:00:00,4,0,0,365,640,41,1,12,52
25674,2013-11-02 16:37:00,0,1,3,1460,847,5,4,48,208
25675,2015-02-22 16:43:00,4,1,3,1095,965,318,3,36,156
25676,2013-10-06 11:19:00,3,1,3,2190,847,130,6,73,312
25677,2015-08-15 11:25:00,0,1,2,3650,962,194,10,121,521
25678,2015-12-17 18:18:00,3,1,3,730,1066,38,2,24,104
25679,2015-05-05 19:16:00,0,1,2,2920,438,311,8,97,417
25680,2013-10-17 15:34:00,4,0,1,30,636,63,0,1,4
25681,2014-08-05 07:52:00,0,1,2,1095,27,98,3,36,156
25682,2014-07-18 10:38:00,2,0,1,30,640,216,0,1,4
25683,2015-05-19 18:22:00,3,1,2,730,1265,130,2,24,104
25684,2014-12-13 13:42:00,3,1,3,4015,847,150,11,133,573
25685,2015-10-11 19:59:00,3,1,3,365,847,5,1,12,52
25686,2013-12-08 18:53:00,0,1,3,120,810,318,0,4,17
25687,2014-09-12 18:12:00,0,1,3,300,74,98,0,10,42
25688,2016-02-05 07:51:00,2,1,2,1095,1255,355,3,36,156
25689,2014-12-20 16:16:00,4,1,3,730,696,114,2,24,104
25690,2014-01-05 18:53:00,3,1,2,365,298,38,1,12,52
25691,2015-02-10 09:00:00,4,0,4,365,637,5,1,12,52
25692,2015-08-29 13:23:00,0,0,0,60,640,41,0,2,8
25693,2015-11-13 13:54:00,0,0,2,60,640,111,0,2,8
25694,2014-04-22 17:13:00,0,0,2,60,640,38,0,2,8
25695,2015-09-05 17:32:00,0,0,3,365,640,139,1,12,52
25696,2014-06-16 13:00:00,0,0,2,60,640,104,0,2,8
25697,2015-05-24 13:43:00,4,0,4,14,640,5,0,0,2
25698,2013-10-24 18:45:00,0,1,3,120,1116,38,0,4,17
25699,2015-10-08 15:22:00,2,1,2,1460,420,99,4,48,208
25700,2015-06-24 16:44:00,4,0,3,60,640,5,0,2,8
25701,2014-06-11 15:02:00,0,1,2,150,249,38,0,5,21
25702,2014-08-25 16:49:00,4,0,2,120,640,220,0,4,17
25703,2016-01-06 18:48:00,0,1,3,730,847,5,2,24,104
25704,2015-04-30 14:44:00,4,1,2,180,74,351,0,6,25
25705,2015-02-15 14:17:00,0,1,2,730,249,38,2,24,104
25706,2015-02-10 16:47:00,2,1,0,1095,1066,130,3,36,156
25707,2014-02-01 16:56:00,0,1,3,1095,463,38,3,36,156
25708,2014-12-21 17:14:00,0,1,2,1095,126,58,3,36,156
25709,2015-10-14 12:25:00,4,1,3,365,1374,131,1,12,52
25710,2015-05-13 15:04:00,4,1,2,300,696,36,0,10,42
25711,2014-03-07 18:15:00,3,1,0,14,450,5,0,0,2
25712,2013-10-11 12:08:00,4,0,1,60,640,68,0,2,8
25713,2015-11-06 12:50:00,4,1,1,730,167,5,2,24,104
25714,2015-12-06 19:30:00,3,0,3,1095,640,104,3,36,156
25715,2015-03-03 09:31:00,2,0,1,1095,632,104,3,36,156
25716,2015-02-20 19:08:00,0,1,3,30,696,252,0,1,4
25717,2015-12-17 11:57:00,0,1,2,2190,658,353,6,73,312
25718,2016-01-20 18:59:00,0,1,2,60,665,353,0,2,8
25719,2015-06-18 16:53:00,0,1,3,1095,438,31,3,36,156
25720,2015-07-13 14:45:00,2,0,0,60,640,291,0,2,8
25721,2015-06-03 15:23:00,3,1,3,2920,847,5,8,97,417
25722,2014-12-07 17:12:00,4,1,2,730,28,289,2,24,104
25723,2015-11-09 15:34:00,3,1,0,240,1066,329,0,8,34
25724,2013-12-01 15:06:00,0,1,3,365,1066,38,1,12,52
25725,2015-07-15 17:56:00,2,1,1,3650,1221,88,10,121,521
25726,2013-11-21 15:00:00,4,0,4,90,637,111,0,3,12
25727,2014-07-08 11:56:00,3,1,2,4380,1336,41,12,146,625
25728,2014-10-29 16:49:00,0,1,2,240,74,330,0,8,34
25729,2014-04-30 17:31:00,0,1,2,90,1191,289,0,3,12
25730,2015-04-07 18:51:00,3,1,3,365,1365,274,1,12,52
25731,2014-09-18 12:01:00,2,1,3,4380,74,130,12,146,625
25732,2014-12-03 14:00:00,4,1,0,2,847,38,0,0,0
25733,2015-09-13 12:44:00,2,0,2,1095,640,195,3,36,156
25734,2014-01-07 17:18:00,0,1,3,1095,696,276,3,36,156
25735,2014-02-10 16:34:00,3,0,2,1095,640,167,3,36,156
25736,2014-11-29 12:43:00,4,1,0,90,811,150,0,3,12
25737,2014-08-30 12:37:00,0,1,3,60,813,329,0,2,8
25738,2015-11-15 17:56:00,3,1,2,2920,1091,329,8,97,417
25739,2013-11-07 14:27:00,4,1,0,4015,1136,38,11,133,573
25740,2014-01-11 11:14:00,3,1,3,730,297,38,2,24,104
25741,2015-03-19 15:10:00,3,1,2,730,60,38,2,24,104
25742,2013-12-28 15:45:00,3,1,1,1095,720,88,3,36,156
25743,2014-01-30 12:03:00,0,1,2,120,27,329,0,4,17
25744,2015-10-06 17:34:00,0,1,2,120,1066,274,0,4,17
25745,2014-07-25 18:01:00,0,0,3,240,640,38,0,8,34
25746,2015-10-10 14:57:00,4,1,3,210,1066,89,0,7,30
25747,2013-12-23 16:52:00,0,0,0,365,637,63,1,12,52
25748,2015-03-13 11:36:00,2,1,2,2190,1066,130,6,73,312
25749,2015-03-25 13:02:00,3,1,0,365,677,365,1,12,52
25750,2013-11-12 17:49:00,0,1,3,730,438,36,2,24,104
25751,2015-11-30 15:26:00,4,1,1,1095,847,307,3,36,156
25752,2013-12-30 14:31:00,0,0,2,60,640,38,0,2,8
25753,2015-10-13 14:36:00,4,0,3,90,640,111,0,3,12
25754,2015-04-09 13:18:00,4,1,2,5475,450,329,15,182,782
25755,2015-06-15 15:58:00,3,1,2,730,249,38,2,24,104
25756,2015-12-22 19:23:00,0,0,3,90,632,139,0,3,12
25757,2014-08-02 11:59:00,4,1,1,1460,222,114,4,48,208
25758,2015-04-21 15:58:00,0,0,2,365,640,111,1,12,52
25759,2015-05-28 11:58:00,4,1,1,60,1066,86,0,2,8
25760,2016-02-15 18:36:00,4,1,2,5475,166,307,15,182,782
25761,2015-06-21 18:44:00,4,1,2,730,847,38,2,24,104
25762,2015-06-23 18:21:00,3,1,3,300,764,318,0,10,42
25763,2015-07-19 15:29:00,0,0,2,60,1250,59,0,2,8
25764,2015-09-22 14:23:00,0,1,3,365,438,289,1,12,52
25765,2014-10-27 14:51:00,0,1,2,730,55,250,2,24,104
25766,2015-11-25 14:59:00,0,1,2,60,450,259,0,2,8
25767,2015-03-15 17:20:00,0,0,3,210,637,296,0,7,30
25768,2015-05-16 17:25:00,0,1,3,1825,878,5,5,60,260
25769,2013-11-20 15:44:00,4,1,3,330,847,5,0,11,47
25770,2015-09-17 14:10:00,0,1,2,730,1066,89,2,24,104
25771,2014-08-16 13:49:00,3,0,2,1460,640,216,4,48,208
25772,2015-12-25 14:47:00,0,0,3,180,640,38,0,6,25
25773,2013-10-04 17:25:00,2,1,1,730,450,274,2,24,104
25774,2015-01-20 12:35:00,2,1,4,4015,696,318,11,133,573
25775,2014-01-31 13:42:00,3,1,2,1095,1066,311,3,36,156
25776,2013-12-18 18:13:00,0,1,2,365,450,163,1,12,52
25777,2015-11-29 19:23:00,4,0,0,90,640,104,0,3,12
25778,2013-10-16 18:43:00,0,0,2,60,640,216,0,2,8
25779,2014-04-14 16:14:00,3,0,0,240,640,111,0,8,34
25780,2016-01-12 09:08:00,0,1,3,1460,1066,349,4,48,208
25781,2014-07-14 15:24:00,4,0,0,30,636,5,0,1,4
25782,2014-12-16 12:41:00,2,0,2,1460,640,104,4,48,208
25783,2015-08-30 09:00:00,4,0,0,730,640,291,2,24,104
25784,2014-07-09 13:10:00,4,1,3,730,847,131,2,24,104
25785,2014-07-13 18:09:00,0,0,3,90,640,5,0,3,12
25786,2014-08-08 15:15:00,0,1,3,300,696,114,0,10,42
25787,2015-08-29 18:33:00,4,0,4,7,640,216,0,0,1
25788,2015-10-23 14:26:00,4,1,2,1460,747,239,4,48,208
25789,2014-03-20 10:57:00,4,0,4,3,640,5,0,0,0
25790,2014-10-18 16:07:00,0,0,3,60,637,104,0,2,8
25791,2014-03-12 13:51:00,3,1,2,180,847,5,0,6,25
25792,2014-10-11 18:56:00,0,1,3,2190,366,5,6,73,312
25793,2014-01-16 12:48:00,0,1,2,2190,1066,289,6,73,312
25794,2014-11-18 19:02:00,0,0,3,60,640,104,0,2,8
25795,2014-12-26 14:51:00,2,0,2,1825,640,220,5,60,260
25796,2014-01-07 16:42:00,0,1,3,60,1066,89,0,2,8
25797,2014-08-06 09:00:00,4,0,1,90,640,5,0,3,12
25798,2013-10-03 15:15:00,4,1,3,730,811,289,2,24,104
25799,2015-09-07 16:31:00,4,1,3,60,1319,318,0,2,8
25800,2015-12-20 19:15:00,0,0,2,60,637,167,0,2,8
25801,2014-12-21 12:18:00,0,0,2,60,640,220,0,2,8
25802,2014-07-08 09:00:00,4,0,1,90,640,111,0,3,12
25803,2016-01-21 13:31:00,0,1,2,1460,649,318,4,48,208
25804,2013-12-24 13:16:00,0,0,3,1460,640,220,4,48,208
25805,2015-03-18 15:04:00,0,1,3,365,55,130,1,12,52
25806,2015-10-21 12:55:00,4,0,3,1095,637,38,3,36,156
25807,2014-03-14 16:24:00,4,1,3,1095,1066,130,3,36,156
25808,2015-01-10 13:30:00,4,0,0,4745,637,295,13,158,677
25809,2015-08-06 14:31:00,4,0,4,14,640,216,0,0,2
25810,2014-08-06 17:54:00,2,1,2,1825,847,38,5,60,260
25811,2015-03-03 10:44:00,0,1,2,1095,313,329,3,36,156
25812,2014-05-27 19:01:00,3,1,2,1460,1066,324,4,48,208
25813,2014-03-03 13:57:00,2,1,3,1825,1065,274,5,60,260
25814,2014-10-18 12:31:00,4,1,0,90,1094,98,0,3,12
25815,2015-07-14 18:56:00,0,0,3,730,247,5,2,24,104
25816,2015-08-30 09:00:00,4,0,1,730,640,104,2,24,104
25817,2014-08-20 16:58:00,0,1,2,60,369,89,0,2,8
25818,2015-12-15 16:35:00,3,1,3,365,450,38,1,12,52
25819,2014-08-22 17:15:00,0,1,2,365,811,329,1,12,52
25820,2015-06-19 16:37:00,3,1,2,2190,167,307,6,73,312
25821,2015-06-05 16:03:00,4,1,0,730,891,5,2,24,104
25822,2013-12-16 14:57:00,4,0,0,120,640,291,0,4,17
25823,2014-07-19 17:53:00,2,0,2,4380,637,5,12,146,625
25824,2014-01-10 13:42:00,0,0,2,730,640,195,2,24,104
25825,2014-07-12 17:56:00,0,0,2,1095,640,215,3,36,156
25826,2016-02-06 14:38:00,0,0,3,365,632,68,1,12,52
25827,2014-09-14 16:30:00,3,1,2,5110,729,210,14,170,730
25828,2014-10-10 14:39:00,4,0,0,21,640,111,0,0,3
25829,2015-11-20 14:14:00,4,1,0,120,878,289,0,4,17
25830,2013-10-09 18:44:00,4,0,0,30,640,265,0,1,4
25831,2015-08-05 14:21:00,4,1,1,2190,463,36,6,73,312
25832,2013-11-28 11:20:00,3,1,2,4745,847,329,13,158,677
25833,2016-02-06 11:53:00,4,1,1,3650,1365,272,10,121,521
25834,2014-08-19 09:00:00,4,0,4,2555,640,332,7,85,365
25835,2014-12-24 08:47:00,0,1,3,30,85,38,0,1,4
25836,2013-12-13 18:23:00,4,1,1,180,1146,131,0,6,25
25837,2014-05-31 12:27:00,4,0,1,21,640,111,0,0,3
25838,2014-10-29 19:01:00,3,1,2,730,1066,114,2,24,104
25839,2015-09-24 17:54:00,3,1,3,1095,1365,272,3,36,156
25840,2015-05-14 18:44:00,4,0,1,7,640,86,0,0,1
25841,2014-11-20 18:07:00,2,1,1,210,1255,250,0,7,30
25842,2015-08-01 10:26:00,2,0,2,5475,640,197,15,182,782
25843,2015-12-14 19:19:00,4,0,3,365,640,111,1,12,52
25844,2015-08-01 13:05:00,0,1,3,60,407,307,0,2,8
25845,2014-02-14 14:21:00,4,0,0,730,641,291,2,24,104
25846,2014-07-14 19:55:00,3,0,3,2555,640,167,7,85,365
25847,2014-05-03 13:20:00,4,1,1,60,696,259,0,2,8
25848,2015-08-20 18:19:00,0,1,3,730,112,5,2,24,104
25849,2015-04-20 14:08:00,4,1,2,365,1116,130,1,12,52
25850,2014-05-15 18:22:00,3,1,2,730,811,329,2,24,104
25851,2015-07-20 14:57:00,4,0,3,90,640,111,0,3,12
25852,2015-11-14 17:09:00,0,0,2,150,640,5,0,5,21
25853,2014-11-20 12:35:00,4,0,2,60,640,104,0,2,8
25854,2016-01-06 17:07:00,3,1,0,1460,559,88,4,48,208
25855,2015-03-20 19:02:00,0,0,3,300,632,104,0,10,42
25856,2015-09-29 19:03:00,0,1,3,150,1066,342,0,5,21
25857,2015-01-13 12:40:00,3,1,1,2190,736,187,6,73,312
25858,2015-05-31 16:50:00,3,0,2,180,637,204,0,6,25
25859,2015-10-26 18:29:00,3,1,3,3650,450,320,10,121,521
25860,2015-05-14 19:51:00,4,0,0,365,640,104,1,12,52
25861,2015-08-21 18:21:00,0,0,3,90,640,139,0,3,12
25862,2014-04-12 16:48:00,4,0,1,21,640,216,0,0,3
25863,2013-12-27 19:08:00,0,0,3,2190,640,296,6,73,312
25864,2014-12-20 17:56:00,0,1,2,60,720,38,0,2,8
25865,2015-12-15 15:22:00,0,0,3,90,640,104,0,3,12
25866,2015-08-03 13:08:00,2,1,3,4745,847,274,13,158,677
25867,2015-12-31 10:09:00,0,0,3,365,640,5,1,12,52
25868,2013-10-25 16:13:00,3,1,3,2555,847,226,7,85,365
25869,2014-04-26 12:03:00,4,0,0,21,640,291,0,0,3
25870,2015-11-30 00:00:00,4,1,2,730,74,5,2,24,104
25871,2014-11-24 11:47:00,4,0,4,2,640,291,0,0,0
25872,2014-10-02 18:14:00,4,1,0,365,626,318,1,12,52
25873,2014-09-26 14:49:00,4,0,1,21,640,104,0,0,3
25874,2014-08-20 15:00:00,4,0,1,30,640,264,0,1,4
25875,2015-08-11 00:00:00,4,0,0,21,640,291,0,0,3
25876,2015-09-08 13:44:00,3,1,1,365,365,36,1,12,52
25877,2015-05-10 16:32:00,0,1,3,1460,376,320,4,48,208
25878,2015-09-30 13:20:00,3,1,3,120,1105,10,0,4,17
25879,2015-10-19 09:00:00,4,0,0,730,640,168,2,24,104
25880,2014-01-26 16:10:00,0,0,2,1825,640,216,5,60,260
25881,2015-07-18 16:47:00,0,0,2,60,640,5,0,2,8
25882,2015-05-12 09:00:00,4,0,4,120,640,291,0,4,17
25883,2014-06-06 12:54:00,4,1,2,1460,1066,86,4,48,208
25884,2014-03-17 13:33:00,3,1,1,1,1066,329,0,0,0
25885,2015-05-02 15:14:00,4,0,0,28,640,38,0,0,4
25886,2014-05-25 12:06:00,4,1,1,30,307,130,0,1,4
